govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id,Name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,party,state,status,district,ethnicity,race,gender,education,occupation,Office,email_official,email_other,email_campaign,Bio,date_of_birth,date_of_death,Image,website_campaign,website_official,website_personal,address_capitol,phone_capitol,fax_capitol,address_district,phone_district,fax_district,contact_form_url,address_campaign,phone_campaign,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID
,,H0NY17174,,,ocd-division/country:us/state:ny/cd:17,,,Mondaire Jones,Mondaire,,Jones,,,,Democratic Party,NY,Incumbent,New York District 17,,,Male,,,U.S. House New York District 17,,,,,1987-05-18,,,,https://jones.house.gov,,1017 Longworth House Office Building,202-225-6506,,,,,,,,,,,,,,https://www.twitter.com/RepJones,,,,,,,,,,,,,,,,,,,456840,,,,,,/g/11fsfpp4wj,,https://api.propublica.org/congress/v1/members/J000306.json,
,,H6OH04082,,,ocd-division/country:us/state:oh/cd:4,,,Jim Jordan,Jim,,Jordan,,,,Republican Party,OH,Incumbent,Ohio District 4,,,Male,,,U.S. House Ohio District 4,,,,,1964-02-17,,,,https://jordan.house.gov,,2056 Rayburn House Office Building,202-225-2676,,,,,,,,,,,,,,https://www.twitter.com/Jim_Jordan,,,https://www.youtube.com/c/RepJimJordan,,,,,,https://www.facebook.com/repjimjordan,,,,,,,,,1022879,412226,8158,,,20738,,/m/04l4x5,,https://api.propublica.org/congress/v1/members/J000289.json,
,,H8PA13125,,,ocd-division/country:us/state:pa/cd:13,,,John Joyce,John,,Joyce,,,,Republican Party,PA,Incumbent,Pennsylvania District 13,,,Male,,,U.S. House Pennsylvania District 13,,,,,1957-02-08,,,,https://johnjoyce.house.gov,,1221 Longworth House Office Building,202-225-2431,,,,,,,,,,,,,,https://www.twitter.com/RepJohnJoyce,,,,,,,,,,,,,,,,,,,412812,178911,,,,,/g/11fgkqqf2l,,https://api.propublica.org/congress/v1/members/J000302.json,
,,H2OH14064,,,ocd-division/country:us/state:oh/cd:14,,,Dave Joyce,Dave,,Joyce,,,,Republican Party,OH,Incumbent,Ohio District 14,,,Male,,,U.S. House Ohio District 14,,,,,1957-03-17,,,,https://joyce.house.gov,,2065 Rayburn House Office Building,202-225-5731,,,,,,,,,,,,,,https://www.twitter.com/RepDaveJoyce,,,https://www.youtube.com/c/repdavejoyce,,,,,,https://www.facebook.com/RepDaveJoyce,,,,,,https://joyce.house.gov/rss/press-releases.xml,,,68561,412566,143052,,,21353,,/m/0ktwnp_,,https://api.propublica.org/congress/v1/members/J000295.json,
,,H0HI02155,,,ocd-division/country:us/state:hi/cd:2,,,Kaialiʻi Kahele,Kaialiʻi,,Kahele,,,,Democratic Party,HI,Incumbent,Hawaii District 2,,,Male,,,U.S. House Hawaii District 2,,,,,1974-03-28,,,,https://kahele.house.gov,,1205 Longworth House Office Building,202-225-4906,,,,,,,,,,,,,,https://www.twitter.com/RepKahele,,,,,,,,,,,,,,,,,,,456815,,,,,,/g/11g6p5g_0c,,https://api.propublica.org/congress/v1/members/K000396.json,
,,H2OH09031,,,ocd-division/country:us/state:oh/cd:9,,,Marcy Kaptur,Marcy,,Kaptur,,,,Democratic Party,OH,Incumbent,Ohio District 9,,,Female,,,U.S. House Ohio District 9,,,,,1946-06-17,,,,https://kaptur.house.gov,,2186 Rayburn House Office Building,202-225-4146,,,,,,,,,,,,,,https://www.twitter.com/RepMarcyKaptur,,,https://www.youtube.com/c/USRepMarcyKaptur,,,,,,https://www.facebook.com/RepresentativeMarcyKaptur,,,,,,https://kaptur.house.gov/rss.xml,,,1458,400211,27016,,,15029,,/m/039s3l,,https://api.propublica.org/congress/v1/members/K000009.json,
,,H4NY24073,,,ocd-division/country:us/state:ny/cd:24,,,John Katko,John,,Katko,,,,Republican Party,NY,Incumbent,New York District 24,,,Male,,,U.S. House New York District 24,,,,,1962-11-09,,,,https://katko.house.gov,,2428 Rayburn House Office Building,202-225-3701,,,,,,,,,,,,,,https://www.twitter.com/RepJohnKatko,,,,,,,,,https://www.facebook.com/RepJohnKatko,,,,,,https://katko.house.gov/rss.xml,,,76367,412649,152546,,,21542,,/m/0127pf8s,,https://api.propublica.org/congress/v1/members/K000386.json,
,,H0MA10082,,,ocd-division/country:us/state:ma/cd:9,,,Bill Keating,Bill,,Keating,,,,Democratic Party,MA,Incumbent,Massachusetts District 9,,,Male,,,U.S. House Massachusetts District 9,,,,,1952-09-06,,,,https://keating.house.gov,,2351 Rayburn House Office Building,202-225-3111,,,,,,,,,,,,,,https://www.twitter.com/USRepKeating,,,https://www.youtube.com/c/RepBillKeating,,,,,,https://www.facebook.com/Congressman.Keating,,,,,,https://keating.house.gov/rss.xml,,,61856,412435,4743,,,21140,,/m/09v6g7c,,https://api.propublica.org/congress/v1/members/K000375.json,
,,H0PA12181,,,ocd-division/country:us/state:pa/cd:12,,,Fred Keller,Fred,,Keller,,,,Republican Party,PA,Incumbent,Pennsylvania District 12,,,Male,,,U.S. House Pennsylvania District 12,,,,,1965-10-23,,,,https://keller.house.gov,,1717 Longworth House Office Building,202-225-3731,,,,,,,,,,,,,,https://www.twitter.com/RepFredKeller,,,,,,,,,,,,,,,https://keller.house.gov/rss.xml,,,,412843,119553,,,,,/m/0nfwr30,,https://api.propublica.org/congress/v1/members/K000395.json,
,,H2IL02172,,,ocd-division/country:us/state:il/cd:2,,,Robin Kelly,Robin,,Kelly,,,,Democratic Party,IL,Incumbent,Illinois District 2,,,Female,,,U.S. House Illinois District 2,,,,,1956-04-30,,,,https://robinkelly.house.gov,,2416 Rayburn House Office Building,202-225-0773,,,,,,,,,,,,,,https://www.twitter.com/RepRobinKelly,,,,,,,,,https://www.facebook.com/reprobinkelly,,,,,,https://robinkelly.house.gov/rss.xml,,,70399,412595,33384,,,21371,,/m/0g8l32,,https://api.propublica.org/congress/v1/members/K000385.json,
,,H0PA03271,,,ocd-division/country:us/state:pa/cd:16,,,Mike Kelly,Mike,,Kelly,,,,Republican Party,PA,Incumbent,Pennsylvania District 16,,,Male,,,U.S. House Pennsylvania District 16,,,,,1948-05-10,,,,https://kelly.house.gov,,1707 Longworth House Office Building,202-225-5406,,,,,,,,,,,,,,https://www.twitter.com/MikeKellyPA,,,https://www.youtube.com/c/repmikekelly,,,,,,https://www.facebook.com/191056827594903,,,,,,https://kelly.house.gov/rss.xml,,,62696,412465,119463,,,21167,,/m/0ds6wcw,,https://api.propublica.org/congress/v1/members/K000376.json,
,,H6MS01131,,,ocd-division/country:us/state:ms/cd:1,,,Trent Kelly,Trent,,Kelly,,,,Republican Party,MS,Incumbent,Mississippi District 1,,,Male,,,U.S. House Mississippi District 1,,,,,1966-03-01,,,,https://trentkelly.house.gov,,2243 Rayburn House Office Building,202-225-4306,,,,,,,,,,,,,,https://www.twitter.com/RepTrentKelly,,,,,,,,,https://www.facebook.com/reptrentkelly,,,,,,,,,97322,412673,156389,,,21561,,/m/013b9qgh,,https://api.propublica.org/congress/v1/members/K000388.json,
,,H4CA12055,,,ocd-division/country:us/state:ca/cd:17,,,Ro Khanna,Ro,,Khanna,,,,Democratic Party,CA,Incumbent,California District 17,,,Male,,,U.S. House California District 17,,,,,1976-09-13,,,,https://khanna.house.gov,,306 Cannon House Office Building,202-225-2631,,,,,,,,,,,,,,https://www.twitter.com/RepRoKhanna,,,,,,,,,https://www.facebook.com/RepRoKhanna,,,,,,https://khanna.house.gov/rss.xml,,,31129,412684,29473,,,21728,,/m/0q3z5xy,,https://api.propublica.org/congress/v1/members/K000389.json,
,,H2MI05119,,,ocd-division/country:us/state:mi/cd:5,,,Dan Kildee,Dan,,Kildee,,,,Democratic Party,MI,Incumbent,Michigan District 5,,,Male,,,U.S. House Michigan District 5,,,,,1958-08-11,,,,https://dankildee.house.gov,,200 Cannon House Office Building,202-225-3611,,,,,,,,,,,,,,https://www.twitter.com/RepDanKildee,,,https://www.youtube.com/c/RepDanKildee,,,,,,https://www.facebook.com/RepDanKildee,,,,,,https://dankildee.house.gov/rss.xml,,,623723,412546,136102,,,21372,,/m/0n4c3yt,,https://api.propublica.org/congress/v1/members/K000380.json,
,,H2WA06129,,,ocd-division/country:us/state:wa/cd:6,,,Derek Kilmer,Derek,,Kilmer,,,,Democratic Party,WA,Incumbent,Washington District 6,,,Male,,,U.S. House Washington District 6,,,,,1974-01-01,,,,https://kilmer.house.gov,,2059 Rayburn House Office Building,202-225-5916,,,,,,,,,,,,,,https://www.twitter.com/RepDerekKilmer,,,,,,,,,https://www.facebook.com/derek.kilmer,,,,,,,,,68310,412583,51516,,,21368,,/m/03w9yd6,,https://api.propublica.org/congress/v1/members/K000381.json,
,,H8NJ03206,,,ocd-division/country:us/state:nj/cd:3,,,Andy Kim,Andy,,Kim,,,,Democratic Party,NJ,Incumbent,New Jersey District 3,,,Male,,,U.S. House New Jersey District 3,,,,,1982-07-12,,,,https://kim.house.gov,,2444 Rayburn House Office Building,202-225-4765,,,,,,,,,,,,,,https://www.twitter.com/RepAndyKimNJ,,,,,,,,,,,,,,,,,,,412797,179640,,,,,/g/11f730yxds,,https://api.propublica.org/congress/v1/members/K000394.json,
,,H8CA39240,,,ocd-division/country:us/state:ca/cd:39,,,Young Kim,Young,,Kim,,,,Republican Party,CA,Incumbent,California District 39,,,Female,,,U.S. House California District 39,,,,,1962-10-18,,,,https://youngkim.house.gov,,1306 Longworth House Office Building,202-225-4111,,,,,,,,,,,,,,https://www.twitter.com/RepYoungKim,,,,,,,,,,,,,,,,,,,456802,151787,,,,,/m/012c98r4,,https://api.propublica.org/congress/v1/members/K000397.json,
,,H6WI03099,,,ocd-division/country:us/state:wi/cd:3,,,Ron Kind,Ron,,Kind,,,,Democratic Party,WI,Incumbent,Wisconsin District 3,,,Male,,,U.S. House Wisconsin District 3,,,,,1963-03-16,,,,https://kind.house.gov,,1502 Longworth House Office Building,202-225-5506,,,,,,,,,,,,,,https://www.twitter.com/RepRonKind,,,https://www.youtube.com/c/RepRonKind,,,,,,https://www.facebook.com/repronkind,,,,,,https://kind.house.gov/rss.xml,,,45870,400218,630,,,29769,,/m/024ty6,,https://api.propublica.org/congress/v1/members/K000188.json,
,,H0IL11052,,,ocd-division/country:us/state:il/cd:16,,,Adam Kinzinger,Adam,,Kinzinger,,,,Republican Party,IL,Incumbent,Illinois District 16,,,Male,,,U.S. House Illinois District 16,,,,,1978-02-27,,,,https://kinzinger.house.gov,,2245 Rayburn House Office Building,202-225-3635,,,,,,,,,,,,,,https://www.twitter.com/RepKinzinger,,,https://www.youtube.com/c/RepAdamKinzinger,,,,,,https://www.facebook.com/RepKinzinger,,,,,,,,,62573,412421,116559,,,21128,,/m/05q9ypn,,https://api.propublica.org/congress/v1/members/K000378.json,
,,H8AZ01104,,,ocd-division/country:us/state:az/cd:2,,,Ann Kirkpatrick,Ann,,Kirkpatrick,,,,Democratic Party,AZ,Incumbent,Arizona District 2,,,Female,,,U.S. House Arizona District 2,,,,,1950-03-24,,,,https://kirkpatrick.house.gov,,309 Cannon House Office Building,202-225-2542,,,,,,,,,,,,,,https://www.twitter.com/RepKirkpatrick,,,https://www.youtube.com/c/repannkirkpatrick,,,,,,https://www.facebook.com/RepKirkpatrick,,,,,,https://kirkpatrick.house.gov/category/press-release/feed/,,,1031338,412286,28425,,,20902,,/m/02qtczp,,https://api.propublica.org/congress/v1/members/K000368.json,
,,H6IL08147,,,ocd-division/country:us/state:il/cd:8,,,Raja Krishnamoorthi,Raja,,Krishnamoorthi,,,,Democratic Party,IL,Incumbent,Illinois District 8,,,Male,,,U.S. House Illinois District 8,,,,,1973-07-19,,,,https://krishnamoorthi.house.gov,,115 Cannon House Office Building,202-225-3711,,,,,,,,,,,,,,https://www.twitter.com/congressmanraja,,,,,,,,,https://www.facebook.com/congressmanraja,,,,,,https://krishnamoorthi.house.gov/rss.xml,,,103408,412701,117519,,,21730,,/g/11c5m7lxtk,,https://api.propublica.org/congress/v1/members/K000391.json,
,,H0NH02181,,,ocd-division/country:us/state:nh/cd:2,,,Ann McLane Kuster,Ann,McLane,Kuster,,,,Democratic Party,NH,Incumbent,New Hampshire District 2,,,Female,,,U.S. House New Hampshire District 2,,,,,1956-09-05,,,,https://kuster.house.gov,,320 Cannon House Office Building,202-225-5206,,,,,,,,,,,,,,https://www.twitter.com/RepAnnieKuster,,,https://www.youtube.com/c/RepKuster,,,,,,https://www.facebook.com/CongresswomanAnnieKuster,,,,,,,,,62650,412557,122256,,,21340,,/m/064p47_,,https://api.propublica.org/congress/v1/members/K000382.json,
,,H2TN07103,,,ocd-division/country:us/state:tn/cd:8,,,David Kustoff,David,,Kustoff,,,,Republican Party,TN,Incumbent,Tennessee District 8,,,Male,,,U.S. House Tennessee District 8,,,,,1966-10-08,,,,https://kustoff.house.gov,,560 Cannon House Office Building,202-225-4714,,,,,,,,,,,,,,https://www.twitter.com/repdavidkustoff,,,,,,,,,https://www.facebook.com/RepDavidKustoff,,,,,,https://kustoff.house.gov/rss.xml,,,28903,412724,48997,,,21731,,/g/11c1qmm_nk,,https://api.propublica.org/congress/v1/members/K000392.json,
,,H6IL18088,,,ocd-division/country:us/state:il/cd:18,,,Darin M. LaHood,Darin,M.,LaHood,,,,Republican Party,IL,Incumbent,Illinois District 18,,,Male,,,U.S. House Illinois District 18,,,,,1968-07-05,,,,https://lahood.house.gov,,1424 Longworth House Office Building,202-225-6201,,,,,,,,,,,,,,https://www.twitter.com/RepLaHood,,,,,,,,,https://www.facebook.com/replahood,,,,,,,,,70020,412674,128760,,,21562,,/m/0gg7rcy,,https://api.propublica.org/congress/v1/members/L000585.json,
,,H2CA02142,,,ocd-division/country:us/state:ca/cd:1,,,Doug LaMalfa,Doug,,LaMalfa,,,,Republican Party,CA,Incumbent,California District 1,,,Male,,,U.S. House California District 1,,,,,1960-07-02,,,,https://lamalfa.house.gov,,408 Cannon House Office Building,202-225-3076,,,,,,,,,,,,,,https://www.twitter.com/RepLaMalfa,,,https://www.youtube.com/c/RepLaMalfa,,,,,,https://www.facebook.com/RepLaMalfa,,,,,,https://lamalfa.house.gov/rss.xml,,,68493,412510,29713,,,21302,,/m/0288tnx,,https://api.propublica.org/congress/v1/members/L000578.json,
,,H8PA18181,,,ocd-division/country:us/state:pa/cd:17,,,Conor Lamb,Conor,,Lamb,,,,Democratic Party,PA,Incumbent,Pennsylvania District 17,,,Male,,,U.S. House Pennsylvania District 17,,,,,1984-06-27,,,,https://lamb.house.gov,,1224 Longworth House Office Building,202-225-2301,,,,,,,,,,,,,,https://www.twitter.com/RepConorLamb,,,,,,,,,https://www.facebook.com/RepConorLamb,,,,,,https://lamb.house.gov/rss.xml,,,,412744,177656,,,21756,,/g/11gdj36kt1,,https://api.propublica.org/congress/v1/members/L000588.json,
,,H6CO05159,,,ocd-division/country:us/state:co/cd:5,,,Doug Lamborn,Doug,,Lamborn,,,,Republican Party,CO,Incumbent,Colorado District 5,,,Male,,,U.S. House Colorado District 5,,,,,1954-05-24,,,,https://lamborn.house.gov,,2371 Rayburn House Office Building,202-225-4422,,,,,,,,,,,,,,https://www.twitter.com/RepDLamborn,,,https://www.youtube.com/c/CongressmanLamborn,,,,,,https://www.facebook.com/CongressmanDougLamborn,,,,,,,,,1022846,412191,2698,,,20704,,/m/0fsgdd,,https://api.propublica.org/congress/v1/members/L000564.json,
,,H0RI02139,,,ocd-division/country:us/state:ri/cd:2,,,Jim Langevin,Jim,,Langevin,,,,Democratic Party,RI,Incumbent,Rhode Island District 2,,,Male,,,U.S. House Rhode Island District 2,,,,,1964-04-22,,,,https://langevin.house.gov,,2077 Rayburn House Office Building,202-225-2735,,,,,,,,,,,,,,https://www.twitter.com/JimLangevin,,,https://www.youtube.com/c/jimlangevin,,,,,,https://www.facebook.com/CongressmanJimLangevin,,,,,,https://langevin.house.gov/rss.xml,,,86608,400230,55787,,,20136,,/m/02tvqy,,https://api.propublica.org/congress/v1/members/L000559.json,
,,H0WA02080,,,ocd-division/country:us/state:wa/cd:2,,,Rick Larsen,Rick,,Larsen,,,,Democratic Party,WA,Incumbent,Washington District 2,,,Male,,,U.S. House Washington District 2,,,,,1965-06-15,,,,https://larsen.house.gov,,2163 Rayburn House Office Building,202-225-2605,,,,,,,,,,,,,,https://www.twitter.com/RepRickLarsen,,,https://www.youtube.com/c/congressmanlarsen,,,,,,https://www.facebook.com/RepRickLarsen,,,,,,,,,86610,400232,56231,,,20145,,/m/025953,,https://api.propublica.org/congress/v1/members/L000560.json,
,,H8CT01046,,,ocd-division/country:us/state:ct/cd:1,,,John B. Larson,John,B.,Larson,,,,Democratic Party,CT,Incumbent,Connecticut District 1,,,Male,,,U.S. House Connecticut District 1,,,,,1948-07-22,,,,https://larson.house.gov,,1501 Longworth House Office Building,202-225-2265,,,,,,,,,,,,,,https://www.twitter.com/RepJohnLarson,,,https://www.youtube.com/c/RepJohnLarson,,,,,,https://www.facebook.com/RepJohnLarson,,,,,,https://larson.house.gov/rss.xml,,,36596,400233,17188,,,29908,,/m/024zl9,,https://api.propublica.org/congress/v1/members/L000557.json,
,,H8OH05036,,,ocd-division/country:us/state:oh/cd:5,,,Robert E. Latta,Robert,E.,Latta,,,,Republican Party,OH,Incumbent,Ohio District 5,,,Male,,,U.S. House Ohio District 5,,,,,1956-04-18,,,,https://latta.house.gov,,2467 Rayburn House Office Building,202-225-6405,,,,,,,,,,,,,,https://www.twitter.com/BobLatta,,,https://www.youtube.com/c/CongressmanBobLatta,,,,,,https://www.facebook.com/boblatta,,,,,,https://latta.house.gov/news/rss.aspx,,,1028071,412256,9926,,,20755,,/m/02z6_j1,,https://api.propublica.org/congress/v1/members/L000566.json,
,,H0KS02188,,,ocd-division/country:us/state:ks/cd:2,,,Jake LaTurner,Jake,,LaTurner,,,,Republican Party,KS,Incumbent,Kansas District 2,,,Male,,,U.S. House Kansas District 2,,,,,1988-02-17,,,,https://laturner.house.gov,,1630 Longworth House Office Building,202-225-6601,,,,,,,,,,,,,,https://www.twitter.com/RepLaTurner,,,,,,,,,,,,,,,,,,,456824,,,,,,/m/0w32xrn,,https://api.propublica.org/congress/v1/members/L000266.json,
,,H2MI14111,,,ocd-division/country:us/state:mi/cd:14,,,Brenda Lawrence,Brenda,,Lawrence,,,,Democratic Party,MI,Incumbent,Michigan District 14,,,Female,,,U.S. House Michigan District 14,,,,,1954-10-18,,,,https://lawrence.house.gov,,2463 Rayburn House Office Building,202-225-5802,,,,,,,,,,,,,,https://www.twitter.com/RepLawrence,,,,,,,,,https://www.facebook.com/395759603917487,,,,,,https://lawrence.house.gov/rss.xml,,,79924,412638,78851,,,21530,,/m/02w_vhg,,https://api.propublica.org/congress/v1/members/L000581.json,
,,H0FL02086,,,ocd-division/country:us/state:fl/cd:5,,,Al Lawson,Al,,Lawson,,,,Democratic Party,FL,Incumbent,Florida District 5,,,Male,,,U.S. House Florida District 5,,,,,1948-09-23,,,,https://lawson.house.gov,,2437 Rayburn House Office Building,202-225-0123,,,,,,,,,,,,,,https://www.twitter.com/RepAlLawsonJr,,,,,,,,,https://www.facebook.com/RepAlLawsonJr,,,,,,,,,90480,412693,24263,,,21732,,/m/03cg0sv,,https://api.propublica.org/congress/v1/members/L000586.json,
,,H8CA09060,,,ocd-division/country:us/state:ca/cd:13,,,Barbara Lee,Barbara,,Lee,,,,Democratic Party,CA,Incumbent,California District 13,,,Female,,,U.S. House California District 13,,,,,1946-07-16,,,,https://lee.house.gov,,2470 Rayburn House Office Building,202-225-2661,,,,,,,,,,,,,,https://www.twitter.com/RepBarbaraLee,,,https://www.youtube.com/c/RepLee,,,,,,https://www.facebook.com/RepBarbaraLee,,,,,,,,,54579,400237,8315,,,29778,,/m/024sjy,,https://api.propublica.org/congress/v1/members/L000551.json,
,,H6NV04020,,,ocd-division/country:us/state:nv/cd:3,,,Susie Lee,Susie,,Lee,,,,Democratic Party,NV,Incumbent,Nevada District 3,,,Female,,,U.S. House Nevada District 3,,,,,1966-11-07,,,,https://susielee.house.gov,,365 Cannon House Office Building,202-225-3252,,,,,,,,,,,,,,https://www.twitter.com/RepSusieLee,,,,,,,,,,,,,,,,,,,412802,169344,,,,,/g/11gtdntn1_,,https://api.propublica.org/congress/v1/members/L000590.json,
,,H8AZ08158,,,ocd-division/country:us/state:az/cd:8,,,Debbie Lesko,Debbie,,Lesko,,,,Republican Party,AZ,Incumbent,Arizona District 8,,,Female,,,U.S. House Arizona District 8,,,,,1958-11-14,,,,https://lesko.house.gov,,1214 Longworth House Office Building,202-225-4576,,,,,,,,,,,,,,https://www.twitter.com/RepDLesko,,,,,,,,,https://www.facebook.com/RepDebbieLesko,,,,,,,,,,412745,106483,,,21757,,/m/0zwmkgq,,https://api.propublica.org/congress/v1/members/L000589.json,
,,H2LA05126,,,ocd-division/country:us/state:la/cd:5,,,Julia Letlow,Julia,,Letlow,,,,Republican Party,LA,Incumbent,Louisiana District 5,,,Female,,,U.S. House Louisiana District 5,,,,,1981-03-16,,,,https://letlow.house.gov,,,,,,,,,,,,,,,,,https://www.twitter.com/repjulialetlow,,,,,,,,,,,,,,,,,,,456859,,,,,,,,https://api.propublica.org/congress/v1/members/L000595.json,
,,H8CA49058,,,ocd-division/country:us/state:ca/cd:49,,,Mike Levin,Mike,,Levin,,,,Democratic Party,CA,Incumbent,California District 49,,,Male,,,U.S. House California District 49,,,,,1978-10-28,,,,https://mikelevin.house.gov,,1030 Longworth House Office Building,202-225-3906,,,,,,,,,,,,,,https://www.twitter.com/RepMikeLevin,,,,,,,,,,,,,,,,,,,412760,179416,,,,,/g/11gjhfrvyp,,https://api.propublica.org/congress/v1/members/L000593.json,
,,H8MI09118,,,ocd-division/country:us/state:mi/cd:9,,,Andy Levin,Andy,,Levin,,,,Democratic Party,MI,Incumbent,Michigan District 9,,,Male,,,U.S. House Michigan District 9,,,,,1960-08-01,,,,https://andylevin.house.gov,,312 Cannon House Office Building,202-225-4961,,,,,,,,,,,,,,https://www.twitter.com/RepAndyLevin,,,,,,,,,,,,,,,,,,,412785,66287,,,,,/g/11gt53dw2h,,https://api.propublica.org/congress/v1/members/L000592.json,
,,H4CA33119,,,ocd-division/country:us/state:ca/cd:33,,,Ted Lieu,Ted,,Lieu,,,,Democratic Party,CA,Incumbent,California District 33,,,Male,,,U.S. House California District 33,,,,,1969-03-29,,,,https://lieu.house.gov,,403 Cannon House Office Building,202-225-3976,,,,,,,,,,,,,,https://www.twitter.com/RepTedLieu,,,,,,,,,https://www.facebook.com/RepTedLieu,,,,,,https://lieu.house.gov/rss.xml,,,28076,412616,1516,,,21507,,/m/0f3y2w,,https://api.propublica.org/congress/v1/members/L000582.json,
