name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,Image,party,Office,title,state,status,district,ethnicity,race,gender,date_of_birth,date_of_death,education,occupation,Bio,email_official,email_other,email_campaign,website_official,website_personal,website_campaign,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,address_campaign,address_capitol,address_district,phone_campaign,phone_capitol,phone_district,fax_capitol,fax_district,contact_form_url,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID,govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id
Paul Waggoner,Paul,,Waggoner,,,,http://www.kslegislature.org/li/m/images/pics/rep_waggoner_paul_1.jpg,Republican Party,Kansas State House District 104,Kansas State Representative,KS,Incumbent,Kansas State House District 104,,,,,,,,,Paul.Waggoner@house.ks.gov,,waggonerforkansas@gmail.com,,,https://www.waggonerforkansas.org/,,,,,,,,,,https://www.facebook.com/profile.php?id=100058226312283,https://www.facebook.com/paul.waggoner.585,https://www.facebook.com/profile.php?id=100058226312283,,,,,"PO Box 3184 Hutchinson, KS 67504",,,(620) 899-8227,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Paul_Waggoner_(politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:104,ocd-person/8dc23ca9-1ad8-466d-83d4-453f1bf324b0,
Garth Strand,Garth,,Strand,,,,,Democratic Party,Kansas State House District 104,Kansas State Representative,KS,Challenger,Kansas State House District 104,,,,,,,,,n/a,,gowithgarth@gmail.com,n/a,,,,,,,,,,,,,https://www.facebook.com/garth.strand,https://www.facebook.com/gowithgarth/,,,,,"P.O. Box 444 Hutchinson, KS 67504",n/a,n/a,(316) 347-7333,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:104,,
Brenda K. Landwehr,Brenda,K.,Landwehr,,,,http://kslegislature.org/li/m/images/pics/rep_landwehr_brenda_1.jpg,Republican Party,Kansas State House District 105,Kansas State Representative,KS,Incumbent,Kansas State House District 105,,,,,,,,,brenda.landwehr@house.ks.gov,,landwehr105@gmail.com,,,https://brendalandwehr.com/,,,,,,,,,,https://www.facebook.com/BrendaLandwehrKS,https://www.facebook.com/brenda.landwehr.3,https://www.facebook.com/BrendaLandwehrKS,,,,,,,,(316) 821-9800,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Brenda_Landwehr,,,,,,,,,,ocd-division/country:us/state:ks/sldl:105,ocd-person/4f9fb266-2de1-4d94-948e-9e0255666c52,
Jaelynn Elise Abegg,Jaelynn,Elise,Abegg,,,,"https://static.wixstatic.com/media/e3ea53_2e33645ba35249ec8e651fa641f3b61d~mv2.jpg/v1/crop/x_0,y_158,w_2833,h_1643/fill/w_2514,h_1456,al_c,q_90,usm_0.66_1.00_0.01,enc_auto/IMG_0028_JPG.jpg",Democratic Party,Kansas State House District 105,Kansas State Representative,KS,Challenger,Kansas State House District 105,,,,,,,,,n/a,,jaelynnabegg@gmail.com,n/a,,https://www.jaelynnforkansas.com/,,https://www.twitter.com/JaelynnAbegg,https://www.twitter.com/Jaelynn4KS,,,,,https://www.instagram.com/just_jlnn/,https://www.instagram.com/jaelynnforkansas/,,https://www.facebook.com/justjaelynn,https://www.facebook.com/JaelynnAbeggForKS,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:105,,
Lisa M. Moser,Lisa,M.,Moser,,,,http://www.kslegislature.org/li/m/images/pics/rep_moser_lisa_1.jpg,Republican Party,Kansas State House District 106,Kansas State Representative,KS,Incumbent,Kansas State House District 106,,,,,,,,,lisa.moser@house.ks.gov,,lisamosercampaign@gmail.com,,,https://www.moser4kshouse106.com/,,,https://www.twitter.com/moserks106,,,,,,,https://www.facebook.com/moser4kshouse106,https://www.facebook.com/lisa.skochmoser,https://www.facebook.com/moser4kshouse106,,,,,,,,(785) 456-3876,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Lisa_Moser_(politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:106,ocd-person/019607dd-e8e2-4c2e-b4cc-e95ccddb54a2,
Susan L. Concannon,Susan,L.,Concannon,,,,http://www.kslegislature.org/li/m/images/pics/rep_concannon_susan_1.jpg,Republican Party,Kansas State House District 107,Kansas State Representative,KS,Incumbent,Kansas State House District 107,,,,,,,,,susan.concannon@house.ks.gov,,susan@concannonforkansas.com,,,https://concannonforkansas.com/,https://www.twitter.com/concannonforks,,,,,,,,,https://www.facebook.com/SusanConcannonForKS/,,https://www.facebook.com/SusanConcannonForKS/,,,,,,,,(785) 738-8087,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Susan_Concannon,,,,,,,,,,ocd-division/country:us/state:ks/sldl:107,ocd-person/43d0b5fe-e853-4200-a66a-d4590eec1ad1,
Gerald W. Johnson,Gerald,W.,Johnson,,,,,Republican Party,Kansas State House District 107,Kansas State Representative,KS,Challenger,Kansas State House District 107,,,,,,,,,n/a,,,n/a,,https://geraldjohnsonforkansashouse.com/,,,,,,,,,,,,https://www.facebook.com/Gerald-Johnson-for-Kansas-House-103606172392113/,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:107,,
Brandon Woodard,Brandon,,Woodard,,,,http://www.kslegislature.org/li/m/images/pics/rep_woodard_brandon_1.jpg,Democratic Party,Kansas State House District 108,Kansas State Representative,KS,Challenger,Kansas State House District 108,,,,,,,,,n/a,,woodardforkansas@gmail.com,n/a,,https://www.woodardforkansas.com/,n/a,,https://www.twitter.com/woodard4kansas,,,https://www.youtube.com/channel/UCz0f7JOpAYXRe2Q_deL4c6Q,,https://www.instagram.com/btwood125/,https://www.instagram.com/btwood125/,n/a,https://www.facebook.com/btwood125,https://www.facebook.com/Woodard4Kansas,,,,,,n/a,n/a,(785) 296-5593,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,https://en.wikipedia.org/wiki/Brandon_Woodard,,,,,,,,,,ocd-division/country:us/state:ks/sldl:108,ocd-person/7e82e21f-443a-4d81-b4a8-c41af07913b1,
Troy L. Waymaster,Troy,L.,Waymaster,,,,http://www.kslegislature.org/li/m/images/pics/rep_waymaster_troy_1.jpg,Republican Party,Kansas State House District 109,Kansas State Representative,KS,Incumbent,Kansas State House District 109,,,,,,,,,troy.waymaster@house.ks.gov,,,,,https://troywaymaster.com/,https://www.twitter.com/waymaster4house,,,,,,,,,https://www.facebook.com/troywaymaster4ks,https://www.facebook.com/troy.waymaster,https://www.facebook.com/troywaymaster4ks,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Troy_Waymaster,,,,,,,,,,ocd-division/country:us/state:ks/sldl:109,ocd-person/655437d6-f80f-4e14-b061-c28a8977cf0f,
Noah Erichsen,Noah,,Erichsen,,,,"https://img1.wsimg.com/isteam/ip/b1fe49ec-9275-4105-bcf7-132410020dd4/IMG_8482.jpg/:/cr=t:7.93%25,l:0%25,w:100%25,h:75%25/rs=w:1200,h:1200,cg:true",Republican Party,Kansas State House District 109,Kansas State Representative,KS,Challenger,Kansas State House District 109,,,,,,,,,n/a,,noah@nerichsen.com,n/a,,https://nerichsen.com/,,,https://www.twitter.com/nerichsen_ks,,,,,,https://www.instagram.com/noah.erichsen/,,https://www.facebook.com/noah.erichsen.908,https://www.facebook.com/nerichsen,,,,,,n/a,n/a,(785) 472-4696,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:109,,
Ken Rahjes,Ken,,Rahjes,,,,http://www.kslegislature.org/li/m/images/pics/rep_rahjes_ken_1.jpg,Republican Party,Kansas State House District 110,Kansas State Representative,KS,Incumbent,Kansas State House District 110,,,,,,,,,ken.rahjes@house.ks.gov,,kenrahjes@gmail.com,,,https://kenforkansas.com/,,https://www.twitter.com/kenrahjes,,,,,,,,https://www.facebook.com/kenforkansas/,https://www.facebook.com/kenrahjes,https://www.facebook.com/kenforkansas/,,,,,,,,(785) 302-8416,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ken_Rahjes,,,,,,,,,,ocd-division/country:us/state:ks/sldl:110,ocd-person/782cdea1-59a1-4930-8126-ffd1264420f9,
Josh Tucker,Josh,,Tucker,,,,,Republican Party,Kansas State House District 11,Kansas State Representative,KS,Challenger,Kansas State House District 11,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/joshua.j.tucker,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:11,,
Chuck Torres,Chuck,,Torres,,,,,Democratic Party,Kansas State House District 76,Kansas State Representative,KS,Challenger,Kansas State House District 76,,,,,,,,,n/a,,torres4kansas@gmail.com,n/a,,,,,,,,,,,,,https://www.facebook.com/chuck.torres.54,https://www.facebook.com/TorresForKansas,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:76,,
Kristey S. Williams,Kristey,S.,Williams,,,,http://www.kslegislature.org/li/m/images/pics/rep_williams_kristey_1.jpg,Republican Party,Kansas State House District 77,Kansas State Representative,KS,Incumbent,Kansas State House District 77,,,,,,,,,kristey.williams@house.ks.gov,,kristeywilliams@yahoo.com,,,https://www.kristeywilliamshouse.com/,,https://www.twitter.com/augustamayor,,,,,,https://www.instagram.com/augustamayor/,,https://www.facebook.com/kristeywilliams4KSRep77/,https://www.facebook.com/kristey.williams,https://www.facebook.com/kristeywilliams4KSRep77/,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Kristey_Williams,,,,,,,,,,ocd-division/country:us/state:ks/sldl:77,ocd-person/81803637-3bf0-4bbe-9ae4-7724488955b7,
Brooke Chong,Brooke,,Chong,,,,https://brookechong.com/wp-content/uploads/sites/8/2022/06/1BrookeHeadshots-22-05-28-249-scaled.jpg,Democratic Party,Kansas State House District 91,Kansas State Representative,KS,Challenger,Kansas State House District 91,,,,,,,,,n/a,,brookechongks@gmail.com,n/a,,https://brookechong.com/,,,,,,,,,,,https://www.facebook.com/profile.php?id=6847260,https://www.facebook.com/brookechongks,,,,,"P.O. Box 215 Maize, KS 67101",n/a,n/a,(316) 290-9633,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:91,,
Shannon Francis,Shannon,,Francis,,,,http://www.kslegislature.org/li/m/images/pics/rep_francis_shannon_1.jpg,Republican Party,Kansas State House District 125,Kansas State Representative,KS,Incumbent,Kansas State House District 125,,,,,,,,,shannon.francis@house.ks.gov,,sfran83384@aol.com,,,https://www.shannonfrancis.com/,https://www.twitter.com/_ShannonFrancis,,,,,,,,,https://www.facebook.com/shannon.francis.58,https://www.facebook.com/shannon.francis.58,,,,,,,,,(620) 655-5735,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Shannon_Francis,,,,,,,,,,ocd-division/country:us/state:ks/sldl:125,ocd-person/cc0df3af-9c8b-4834-a629-c16e4c8debcb,
Joe Newland,Joe,,Newland,,,,http://www.kslegislature.org/li/m/images/pics/rep_newland_joe_1.jpg,Republican Party,Kansas State House District 13,Kansas State Representative,KS,Incumbent,Kansas State House District 13,,,,,,,,,Joe.Newland@house.ks.gov,,,,,,,,,,,,,,,,https://www.facebook.com/joe.newland.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Joe_Newland,,,,,,,,,,ocd-division/country:us/state:ks/sldl:13,ocd-person/66b0380e-b279-4416-853e-d855c7238f19,
Charlotte Esau,Charlotte,,Esau,,,,http://www.kslegislature.org/li/m/images/pics/rep_esau_charlotte_1.jpg,Republican Party,Kansas State House District 14,Kansas State Representative,KS,Incumbent,Kansas State House District 14,,,,,,,,,Charlotte.Esau@house.ks.gov,,charlotte@charlotteesau.com,,,https://charlotteesau.com/,,,,,,,,,,,https://www.facebook.com/CJEsau,,,,,,,,,(913) 484-4521,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Charlotte_Esau,,,,,,,,,,ocd-division/country:us/state:ks/sldl:14,ocd-person/e9245d69-ed9f-456c-9c78-01fc5a1f4244,
Matt Maciel,Matt,,Maciel,,,,https://www.mattmaciel.com/images/111940/maciel-headshot.jpg,Democratic Party,Kansas State House District 14,Kansas State Representative,KS,Challenger,Kansas State House District 14,,,,,,,,,n/a,,matt@mattmaciel.com,n/a,https://macielwealthmanagement.com/,https://www.mattmaciel.com/home,,https://www.twitter.com/mattmaciel,,,,,,,,,https://www.facebook.com/mattmaciel,https://www.facebook.com/mattmaciel.ks/,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:14,,
Dennis Miller,Dennis,,Miller,,,,,Democratic Party,Kansas State House District 14,Kansas State Representative,KS,Challenger,Kansas State House District 14,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:14,,
John Lowrance,John,,Lowrance,,,,,Republican Party,Kansas State House District 11,Kansas State Representative,KS,Challenger,Kansas State House District 11,,,,,,,,,n/a,,johnlowrance2022@yahoo.com,n/a,,,,,,,,,,,,,https://www.facebook.com/john.lowrance.90813,https://www.facebook.com/JohnLowrance2022/,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:11,,
Matt Bingesser,Matt,,Bingesser,,,,,Republican Party,Kansas State House District 15,Kansas State Representative,KS,Challenger,Kansas State House District 15,,,,,,,,,n/a,,,n/a,,,,https://www.twitter.com/mattbingesser,,,,,,,,,https://www.facebook.com/matt.bingesser,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:15,,
Gregory L. Wilkinson,Gregory,L.,Wilkinson,,,,,Democratic Party,Kansas State House District 11,Kansas State Representative,KS,Challenger,Kansas State House District 11,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:11,,
Jamey Lee Blubaugh,Jamey,Lee,Blubaugh,,,,,Republican Party,Kansas State House District 101,Kansas State Representative,KS,Challenger,Kansas State House District 101,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/jamey.blubaugh,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:101,,
Ron Bryce,Ron,,Bryce,,,,https://images.squarespace-cdn.com/content/v1/6274282b82ca3f5d6291f52c/f64184b5-0bca-4335-a38c-82d9c0699191/0L4B7244.jpg?format=1500w,Republican Party,Kansas State House District 11,Kansas State Representative,KS,Challenger,Kansas State House District 11,,,,,,,,,n/a,,ron@ronbryce.com,n/a,https://coffeyvillecoffee.com/,https://www.ronbryce.com/,,,,,,,,,,,https://www.facebook.com/ronbryce,,,,,,"P.O. Box 486, Coffeyville, KS 67337",n/a,n/a,(620) 252-9881,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:11,,
Vicki Schmidt,Vicki,,Schmidt,,,,,Republican Party,Kansas State Insurance Commissioner,Kansas State Insurance Commissioner,KS,Incumbent,Kansas Statewide,,,,,,,,,,,vickischmidtkkansas@gmail.com,,,https://vickischmidt.org/,https://www.twitter.com/vickischmidtks,,https://www.twitter.com/vickischmidtks,,,,,,,https://www.facebook.com/VickiSchmidtKS/,https://www.facebook.com/profile.php?id=100067995836099,https://www.facebook.com/VickiSchmidtKS/,,,,,,,,(785) 267-4686,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Vicki_Schmidt,,,,,,,,,,ocd-division/country:us/state:ks,,
Tracey Mann,Tracey,,Mann,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Tracey_Mann%2C_official_portrait%2C_117th_Congress.jpg/440px-Tracey_Mann%2C_official_portrait%2C_117th_Congress.jpg,Republican Party,U.S. House Kansas District 1,U.S. Representative,KS,Incumbent,Kansas Congressional District 1,,,Male,1976-12-17,,,,,,,info@traceymann.com,https://mann.house.gov,,https://www.traceymann.com/,https://www.twitter.com/repmann,,https://www.twitter.com/TraceyMannKS,https://www.youtube.com/channel/UCGYSHqv8uxVdej-GDuvXCbw,,,https://www.instagram.com/reptraceymann/,,,https://www.facebook.com/RepTraceyMann,,https://www.facebook.com/TraceyMannKS,,,,,"P.O. Box 1084 Salina, KS 67402",522 Cannon House Office Building,,(785) 236-7802,202-225-2715,,,,,,,,,,,,,,456823,,,,,https://en.wikipedia.org/wiki/Tracey_Mann,/g/11hcbb5b38,,https://api.propublica.org/congress/v1/members/M000871.json,,,,H0KS01123,,,ocd-division/country:us/state:ks/cd:1,,
"James ""Jimmy"" Beard",James,,Beard,"""Jimmy""",,,,Democratic Party,U.S. House Kansas District 1,U.S. Representative,KS,Challenger,Kansas Congressional District 1,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/TheInvisibleManWhoCantStopStaringAtTheMirror,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/cd:1,,
John Whitesel,John,,Whitesel,,,,,Republican Party,Kansas State House District 102,Kansas State Representative,KS,Challenger,Kansas State House District 102,,,,,,,,,n/a,,John@JohnForKansas.com,n/a,,http://johnforkansas.com/,,,,,,,,,,,https://www.facebook.com/jnwhitesel,https://www.facebook.com/John4Kansas,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:102,,
Jake LaTurner,Jake,,LaTurner,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Jake-LaTurner.jpg/440px-Jake-LaTurner.jpg,Republican Party,U.S. House Kansas District 2,U.S. Representative,KS,Incumbent,Kansas Congressional District 2,,,Male,1988-02-17,,,,,,,jake@jakelaturner.com,https://laturner.house.gov,,https://www.jakelaturner.com/,https://www.twitter.com/RepLaTurner,,https://www.twitter.com/JakeLaTurner,https://www.youtube.com/c/RepLaTurner,,,,,https://www.instagram.com/kansansforlaturner/,https://www.facebook.com/CongressmanJakeLaTurner,,https://www.facebook.com/JakeLaTurnerKS,,,,,"P.O. Box 67237 Topeka, KS 66667",1630 Longworth House Office Building,,(785) 251-3569,202-225-6601,,,,,,,,,,,,,,456824,,,,,https://en.wikipedia.org/wiki/Jake_LaTurner,/m/0w32xrn,,https://api.propublica.org/congress/v1/members/L000266.json,,,,H0KS02188,,,ocd-division/country:us/state:ks/cd:2,,
Patrick Schmidt,Patrick,,Schmidt,,,,https://patrickforkansas.com/wp-content/uploads/11-1.jpg,Democratic Party,U.S. House Kansas District 2,U.S. Representative,KS,Challenger,Kansas Congressional District 2,,,,,,,,,n/a,,info@patrickforkansas.com,n/a,,https://patrickforkansas.com/,,,https://www.twitter.com/PatrickforKS,,,,,,https://www.instagram.com/patrickforks/,,,https://www.facebook.com/patrickforkansas,,,,,"PO Box 750783 Topeka, KS 66675",n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/cd:2,,
Christopher Parisho,Christopher,,Parisho,,,,,Republican Party,Kansas State House District 95,Kansas State Representative,KS,Challenger,Kansas State House District 95,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,https://www.facebook.com/christopher.parisho,https://www.facebook.com/profile.php?id=100063830019498,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks/sldl:95,,
Tom Sawyer,Tom,,Sawyer,,,,http://www.kslegislature.org/li/m/images/pics/rep_sawyer_tom_1.jpg,Democratic Party,Kansas State House District 95,Kansas State Representative,KS,Incumbent,Kansas State House District 95,,,,,,,,,tom.sawyer@house.ks.gov,,,,,https://www.tomsawyerforkansas.com/,https://www.twitter.com/RepTomSawyer,,,,,,,,,,https://www.facebook.com/Rep.TomSawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Tom_Sawyer_(Kansas_politician),,,,,,,,,,ocd-division/country:us/state:ks/sldl:95,ocd-person/e6ca4faa-17ec-4256-9265-fbba8afcbb0e,
Tom Kessler,Tom,,Kessler,,,,http://www.kslegislature.org/li/m/images/pics/rep_kessler_tom_1.jpg,Republican Party,Kansas State House District 96,Kansas State Representative,KS,Incumbent,Kansas State House District 96,,,,,,,,,tom.kessler@house.ks.gov,,,,,https://tomkessler4kansas.com/,,,,,,,,,,https://www.facebook.com/profile.php?id=100058086669333,https://www.facebook.com/tom.kessler.75,https://www.facebook.com/profile.php?id=100058086669333,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Tom_Kessler,,,,,,,,,,ocd-division/country:us/state:ks/sldl:96,ocd-person/9cef565d-6e73-4090-80bc-a752310efc4c,
Jason Probst,Jason,,Probst,,,,http://kslegislature.org/li/m/images/pics/rep_probst_jason_1.jpg,Democratic Party,Kansas State House District 102,Kansas State Representative,KS,Incumbent,Kansas State House District 102,,,,,,,,,Jason.Probst@house.ks.gov,,jason@probstforprogress.com,,,https://probstforprogress.com/,,https://www.twitter.com/thatguyinhutch,,,,,,https://www.instagram.com/thatguyinhutch/,,https://www.facebook.com/thatguyinhutch/,https://www.facebook.com/jason.probst,https://www.facebook.com/thatguyinhutch/,,,,,"PO Box 3262, Hutchinson, KS 67504",,,(620) 259-3972,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Jason_Probst,,,,,,,,,,ocd-division/country:us/state:ks/sldl:102,ocd-person/11a23aec-0417-42f0-8301-1fb911c10596,
Paul Buskirk,Paul,,Buskirk,,,,,Democratic Party,U.S. Senate Kansas,U.S. Senator,KS,Challenger,Kansas Statewide,,,,,,,,,n/a,,Paul@buskirkussenate.com,n/a,,https://buskirkussenate.com/,,,,,,,,,,,https://www.facebook.com/paul.buskirk.1,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks,,
Tony Mattivi,Tony,,Mattivi,,,,,Republican Party,Kansas State Attorney General,Kansas State Attorney General,KS,Challenger,Kansas Statewide,,,,,,,,,n/a,,,n/a,,https://www.tonymattivi.com/,,,https://www.twitter.com/TonyMattivi,,,,,,,,https://www.facebook.com/profile.php?id=1079899717,https://www.facebook.com/tonymattivi4ks,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks,,
Patrick Wiesner,Patrick,,Wiesner,,,,,Democratic Party,U.S. Senate Kansas,U.S. Senator,KS,Challenger,Kansas Statewide,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks,,
Kris Kobach,Kris,,Kobach,,,,,Republican Party,Kansas State Attorney General,Kansas State Attorney General,KS,Challenger,Kansas Statewide,,,,,,,,,n/a,,kris@kriskobach.com,n/a,,https://www.kriskobach.com/,,,https://www.twitter.com/kriskobach1787,,,https://www.youtube.com/channel/UC0vDrPJL5kJj_amMaM6PQTA,,,https://www.instagram.com/kriswkobach/,,https://www.facebook.com/kris.kobach,https://www.facebook.com/KrisKobach1787,,,,,"P.O. Box 3496 Salina, KS 67402",n/a,n/a,(913) 735-4762,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,https://en.wikipedia.org/wiki/Kris_Kobach,,,,,,,,,,ocd-division/country:us/state:ks,,
Kellie Warren,Kellie,,Warren,,,,http://www.kslegislature.org/li/m/images/pics/sen_warren_kellie_1.jpg,Republican Party,Kansas State Attorney General,Kansas State Attorney General,KS,Challenger,Kansas Statewide,,,,,,,,,n/a,,kellie@kelliewarrenforag.com,n/a,,https://kelliewarrenforag.com/,,,https://www.twitter.com/kelliewarren4ag,,,https://www.youtube.com/channel/UCcFEMMsaRrNpfAO_9d6nRjw,,https://www.instagram.com/kelliew369/,,,https://www.facebook.com/kellie.warren.5836,https://www.facebook.com/kelliewarrenforkansas,,,,,"PO Box 11643 Overland Park, KS 66207",n/a,n/a,(913) 228-2832,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,https://en.wikipedia.org/wiki/Kellie_Warren,,,,,,,,,,ocd-division/country:us/state:ks,ocd-person/85a66c0d-6f9e-4a55-947e-4d3dc28af0d8,
Chris Mann,Chris,,Mann,,,,,Democratic Party,Kansas State Attorney General,Kansas State Attorney General,KS,Challenger,Kansas Statewide,,,,,,,,,n/a,,info@chrismannforkansas.com,n/a,,https://www.chrismannforkansas.com/,,,https://www.twitter.com/chrismannks,,,https://www.youtube.com/channel/UCOBXnxkqUVCGxFZnopeD5fg,,,https://www.instagram.com/chrismannks/,,https://www.facebook.com/chris.mann.357,https://www.facebook.com/ChrisMannKS/,,,,,"3514 Clinton Pkwy A108 Lawrence, KS 66047",n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks,,
Mike Andra,Mike,,Andra,,,,,Democratic Party,U.S. Senate Kansas,U.S. Senator,KS,Challenger,Kansas Statewide,,,,,,,,,n/a,,,n/a,,,,,,,,,,,,,,,,,,,,n/a,n/a,,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,ocd-division/country:us/state:ks,,
